textblob,time,polyglot,time,langDedect,time,guess_language,time,langid,time,fasttext,time,cld2,time,nltkDetect,time,whatlang,time,langua
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.74,True,0.06,True,0.22
True,0.15,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,1.41,True,0.06,True,0.2
True,0.16,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,2.34,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,1.07,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,False,1.45,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.85,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.33,True,0.06,True,0.2
True,0.16,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.66,True,0.06,True,0.2
True,0.15,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,False,1.1,True,0.06,True,0.2
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.79,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.63,True,0.06,True,0.2
True,0.17,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.31,True,0.06,True,0.2
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.59,True,0.06,True,0.2
True,0.15,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.26,True,0.06,True,0.2
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.82,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.8,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.69,True,0.06,True,0.2
True,0.15,True,0.0,True,0.02,True,0.0,True,0.0,True,0.0,True,0.0,True,0.9,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.24,True,0.06,True,0.2
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.06,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.74,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.33,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.75,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.25,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.79,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.26,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.16,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.27,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.27,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.87,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.67,True,0.06,True,0.2
True,0.16,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.84,True,0.06,True,0.2
True,0.15,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.78,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.43,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.88,True,0.06,True,0.21
True,0.15,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,2.04,True,0.06,True,0.21
True,0.16,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,2.11,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.63,True,0.06,True,0.2
True,0.15,True,0.0,True,0.03,True,0.0,True,0.0,True,0.0,True,0.0,False,0.71,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.01,True,0.0,True,0.0,True,2.48,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.41,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.24,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,1.04,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.67,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.01,True,0.0,True,0.0,True,2.13,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,False,1.87,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.99,True,0.06,True,0.21
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.69,True,0.06,True,0.21
True,0.14,True,0.0,True,0.02,True,0.0,True,0.0,True,0.0,True,0.0,False,0.68,True,0.06,True,0.21
True,0.16,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,2.47,True,0.06,True,0.21
True,0.17,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,3.14,True,0.06,True,0.21
True,0.16,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,1.85,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.21,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.81,True,0.06,True,0.21
True,0.16,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,2.32,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.63,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,1.05,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,2.01,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.65,True,0.06,True,0.2
True,0.16,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,1.43,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.71,True,0.06,True,0.21
True,0.15,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,1.19,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.14,True,0.06,True,0.2
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.68,True,0.06,True,0.21
True,0.14,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.88,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.54,True,0.09,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,2.13,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.66,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,1.02,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.58,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,1.07,True,0.06,True,0.21
True,2.11,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,1.27,True,0.06,True,0.2
True,0.34,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,2.17,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.72,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.18,True,0.06,True,0.2
True,0.19,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,2.88,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.69,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.9,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.7,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.84,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.46,True,0.06,True,0.2
True,0.17,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,3.19,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,2.1,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.6,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.12,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.14,True,0.06,True,0.2
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.65,True,0.06,True,0.2
True,0.15,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,1.43,True,0.06,True,0.2
True,0.17,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,2.06,True,0.06,True,0.21
True,0.16,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,2.6,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.65,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.76,True,0.06,True,0.2
True,0.16,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,1.53,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.61,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,False,1.68,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.26,True,0.06,True,0.21
True,0.17,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,2.15,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,1.14,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.57,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.27,True,0.06,True,0.21
True,0.46,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,2.11,True,0.06,True,0.21
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.66,True,0.06,True,0.2
True,0.16,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,2.17,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.38,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.93,True,0.06,True,0.2
False,0.16,True,0.0,False,0.04,False,0.0,True,0.0,True,0.0,True,0.0,False,0.61,True,0.06,False,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.66,True,0.06,True,0.2
True,0.14,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,False,1.09,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.66,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.66,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.58,True,0.06,True,0.2
True,0.15,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,1.77,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.87,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,1.05,True,0.06,True,0.2
True,0.46,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.78,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.22,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.35,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.98,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.66,True,0.06,True,0.2
True,0.16,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,1.11,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.78,True,0.06,True,0.2
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.6,True,0.06,True,0.2
False,0.15,True,0.0,True,0.02,True,0.0,True,0.0,True,0.0,True,0.0,True,0.72,True,0.06,True,0.21
False,0.15,True,0.0,False,0.05,False,0.0,False,0.0,False,0.0,False,0.0,False,0.84,False,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.65,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.62,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.85,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.71,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.54,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.78,True,0.06,True,0.21
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.63,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.23,True,0.06,True,0.2
True,0.17,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,2.99,True,0.06,True,0.21
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.94,True,0.06,True,0.2
True,0.15,True,0.0,True,0.02,False,0.0,True,0.0,True,0.0,True,0.0,True,0.71,True,0.06,True,0.21
True,0.15,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,1.34,True,0.06,True,0.2
True,0.15,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,False,2.21,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.07,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.84,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.73,True,0.06,True,0.2
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,False,1.93,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,1.03,True,0.06,True,0.2
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.75,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.89,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.7,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.82,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.44,True,0.06,True,0.21
True,0.16,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,2.65,True,0.06,True,0.21
True,0.15,True,0.0,True,0.02,True,0.0,True,0.0,True,0.0,True,0.0,True,0.79,True,0.06,True,0.2
True,0.15,True,0.0,True,0.02,True,0.0,True,0.0,True,0.0,True,0.0,True,0.69,True,0.06,True,0.2
True,0.16,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,1.96,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.74,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.01,True,0.0,True,0.0,True,2.05,True,0.06,True,0.21
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.64,True,0.06,True,0.2
True,0.31,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.13,True,0.06,True,0.2
True,0.15,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,False,2.04,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.66,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.88,True,0.06,True,0.2
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.97,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.01,True,0.0,True,0.91,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,False,1.27,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,1.04,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.79,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.61,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.83,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.99,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,False,1.29,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.26,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.01,True,0.0,True,0.0,True,1.99,True,0.06,True,0.2
True,0.19,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.72,True,0.06,True,0.2
True,0.17,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,3.23,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.9,True,0.06,True,0.2
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,1.02,True,0.06,True,0.2
True,0.16,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,2.33,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,False,1.5,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.36,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.15,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.57,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.25,True,0.06,True,0.2
False,0.15,True,0.0,True,0.02,True,0.0,True,0.0,True,0.0,True,0.0,True,0.67,True,0.06,True,0.2
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.77,True,0.06,True,0.2
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.3,True,0.06,True,0.2
True,0.2,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,2.07,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.01,True,0.0,True,0.0,True,2.22,True,0.06,True,0.21
True,0.27,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.89,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.53,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.98,True,0.06,True,0.2
True,0.16,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,2.06,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.62,True,0.07,True,0.23
False,0.15,True,0.0,True,0.02,True,0.0,False,0.0,True,0.0,True,0.0,True,0.86,True,0.09,True,0.26
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.75,True,0.06,True,0.21
True,0.16,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,2.21,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.29,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,2.21,True,0.06,True,0.21
True,0.19,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,0.98,True,0.06,True,0.21
True,0.33,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.99,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.12,True,0.06,True,0.21
True,0.22,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.17,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.1,True,0.06,True,0.21
True,0.16,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,2.35,True,0.06,True,0.21
True,0.21,True,0.0,True,0.02,True,0.01,True,0.0,True,0.0,True,0.0,True,1.72,True,0.06,True,0.21
True,0.48,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.59,True,0.06,True,0.21
False,0.46,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,False,0.0,True,0.57,True,0.06,True,0.21
True,0.39,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.17,True,0.06,True,0.21
True,0.36,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.81,True,0.06,True,0.2
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.6,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,2.39,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,0.96,True,0.06,True,0.21
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.64,True,0.06,True,0.21
True,0.14,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.64,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,False,1.8,True,0.06,True,0.21
True,0.15,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True,1.74,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.01,True,0.0,True,0.0,False,0.87,True,0.06,True,0.21
True,0.17,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,2.83,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.78,True,0.06,True,0.2
True,0.15,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,2.24,True,0.06,True,0.21
True,0.16,True,0.0,True,0.02,True,0.01,True,0.01,True,0.0,True,0.0,True,3.05,True,0.06,True,0.21
True,0.15,True,0.0,True,0.03,True,0.0,True,0.0,True,0.0,True,0.0,True,0.94,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,2.1,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.54,True,0.06,True,0.21
True,0.18,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.04,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,False,1.6,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.38,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,1.01,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.74,True,0.06,True,0.21
True,0.27,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.24,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.84,True,0.06,True,0.21
True,0.5,True,0.0,True,0.01,True,0.01,True,0.01,True,0.0,True,0.0,True,1.39,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.01,True,0.0,True,0.0,True,1.78,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.0,True,0.0,True,0.0,True,0.0,True,0.69,True,0.06,True,0.21
True,0.15,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.17,True,0.06,True,0.21
True,0.16,True,0.0,True,0.01,True,0.01,True,0.0,True,0.0,True,0.0,True,1.57,True,0.06,True,0.21
